AAL,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMD,AMGN,AMZN,ASML,ATVI,AVGO,BIDU,BIIB,BKNG,BMRN,CDNS,CERN,CHKP,CMCSA,COST,CSCO,CSX,CTAS,CTSH,CTXS,DLTR,EA,EBAY,EXPE,FAST,FISV,GILD,GOOG,GOOGL,HAS,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,KLAC,LBTYA,LBTYK,LRCX,LULU,MAR,MCHP,MDLZ,MELI,MNST,MSFT,MU,MXIM,MYL,NFLX,NTAP,NTES,NVDA,ORLY,PAYX,PCAR,PEP,QCOM,REGN,ROST,SBUX,SIRI,SNPS,SWKS,TMUS,TTWO,TXN,UAL,ULTA,VRSK,VRSN,VRTX,WBA,WDC,WLTW,WYNN,XEL,XLNX
0.026464365,-0.005316753,0.041106593,0.016562,0.001864521,0.036871727,0.009554611,0.012217482,0.016832774,0.029522439,0.017699673,0.003387241,0.005014666,0.014878038,0.017690027,0.021839544,0.014079591,0.005000984,0.005252868,0.001494769,0.006917431,0.01113708,0.020960024,0.009356635,0.006946099,0.014508171,-0.045659861,0.006593005,0.017517474,0.039550079,0.011017798,0.025503778,0.010005714,0.014875846,0.007960754,0.003149836,0.004169645,0.004169642,0.009753478,0.009506044,0.002295961,0.022176382,0.014540903,0.00189063,-0.001840072,0.026959891,0.010366995,0.004468764,0.027228385,0.025580053,0.005847721,-0.003125995,0.011813475,0.00911773,0.012274548,0.000527616,0.025418326,0.004955918,0.007547206,0.004965975,0,0.009220196,0.005874124,0.026598408,0.011957268,0.002321739,0.014056119,0.001000338,-0.004575474,0.015637204,0.001311303,0.012720611,0.010502633,0.009756439,0.003711667,0.001846859,0.010461301,0.027842524,0.011474408,0.021773831,0.032440864,0.004003349,0.014016874,0.011113316,0.028207735,0.009572934,0.01635762,0.019732091,0.006981021,0.011044125
-0.013439107,0.001436722,-0.006616258,-0.024610499,-0.010924029,-0.003163429,-0.017639295,-0.016539965,-0.016832774,-0.040821995,0.002760437,-0.015235182,-0.010776741,-0.01131554,-0.005049202,-0.002092781,-0.008741085,-0.005234928,-0.020343115,-0.002242992,-0.00901304,-0.004237702,-0.014254527,0.004259588,-0.039054445,-0.015761697,-0.015849699,-0.0191225,-0.007608764,0.003891897,0.020548725,0.009492959,-0.021564555,-0.019223751,-0.00526111,0.000448905,-0.004243648,-0.004243598,0.015270996,-0.003305843,0.000327543,0.004527493,-0.003066815,-0.00663165,0.001992953,-0.018480918,-0.009284762,-0.006223471,-0.00904209,-0.00543772,-0.012959728,0.012754816,-0.010045061,-0.017478953,-0.004541421,-0.005182103,-0.012827033,-0.007443118,-0.026116827,-0.022226564,-0.019029412,-0.005807616,-0.011190175,-0.000550339,-0.015974866,-0.006981518,-0.006710518,-0.00783038,-0.002230004,-0.005950165,-0.02410446,0.03309445,-0.006638969,0.003230886,-0.00686311,-0.007407433,-0.008551174,-0.004480007,-0.022207029,-0.00617289,-0.012876526,-0.000832775,-0.007860324,-0.004583621,-0.004573765,-0.02524991,-0.00103069,-0.010106396,-0.005230935,-0.010251418
-0.008268839,0.02007444,0.018556046,0.007825774,0.005476838,0.0087358,0.018559209,0.012270168,0.02288458,-0.038614836,0.023577624,0.017060323,-0.013087116,0.019718916,0.006726203,0.00661217,0.008179411,0.020146833,0.008319516,-0.002998503,0.027443693,-0.011389222,0.020093734,0.015242692,-0.004328042,0.004588505,0.004620024,-0.016419861,-0.013984271,0.01073202,0.015138949,0.006592029,0.016176918,0.020000818,0.00910158,0.021544528,-0.001171654,-0.00117175,0.021907992,-0.000220771,0.005117907,-0.002827275,-0.009700296,0.013688827,0.003668556,0.005326913,0.003643444,0.006998937,0.017861453,0.017144631,-0.001724482,-0.036997515,0.005788257,0.013068702,0.040149148,-0.004995945,-0.037434843,0.004968146,0.10160485,0.005681696,-0.012331468,-0.003798606,-0.006833826,0.010232006,0.004819372,0.004756646,0.008163193,0.008630009,0.032175577,0.008684175,0.00622579,0.019613558,0.00576765,0.003220812,-0.000573938,-0.001395203,0.005708938,-0.005789659,0.004945576,-0.013402039,0.014684144,0.019959499,0.016090845,0.028309117,0.014735081,-0.003540632,-0.004392435,0.008142564,0.002444505,0.003165331
-0.015541457,0.003608741,-0.01123342,-0.005808087,-0.002343431,-0.024704644,0.007328216,-0.012161857,0.00451443,-0.011881328,0.002585586,-0.006734599,0.005255235,0.000697116,-0.00785177,-0.013502661,-0.01005033,-0.003257809,0.0057828,0.023739987,-0.00614196,-0.035814801,0.012056985,0.003419124,0.004807493,-0.00584327,-0.007402293,-0.006832451,-0.012755261,0.003835504,-0.023080114,-0.037487654,-0.008937054,-0.022380351,-0.004423709,-0.011714233,-0.000827238,-0.000827166,-0.003885502,-0.003095923,-0.00883656,-0.001889269,-0.018784094,-0.008474539,-0.010737955,-0.002024988,-0.007300662,0.000581125,-0.015557214,-0.013412734,0.009080849,0.011640154,-0.002261142,0.000552338,0.00503277,0.001384292,-0.002477231,-0.003190789,-0.016064603,0.000629439,-0.018616209,-0.002816976,-0.01049027,-0.000181639,-0.00562459,0.000677671,-0.002616801,-0.011860404,-0.010353809,-0.003799353,-0.013195702,-0.002875274,-0.012097718,-0.012945292,0.009714248,-0.010290078,0.005676531,0.023590511,0.000579973,0.00094085,-0.003877425,-0.002125555,-0.000863207,0.00962963,-0.006474203,-0.008380502,0.004134574,-0.003610988,-0.001047067,-0.001844971
-0.005436389,-0.005277246,0.006100394,0.02456212,0.013362385,0.00543338,0.02196565,-0.010668455,0.005988134,0.011881328,0.018929359,0.016617697,-0.025362388,0.007636231,0.007572531,0.008634803,0.004924835,-0.001510524,-0.001648854,0.007304634,0.007537511,-0.014305742,-0.006010046,0.004729355,0,0.010410249,0.006941326,0.003087035,0.012473542,0.027893137,0.011888111,0.015087255,-0.004659752,0.002181518,0.00940605,0.017192456,0.003427785,0.003427735,0.003657695,0.009259304,0.011114814,0.018734156,-0.00452494,0.028892673,0.013632901,0.017958157,-0.001357114,0.007714542,0.029480584,0.030870362,0.005603361,-0.000793006,0.037758847,0.013437675,0.013628367,0.015472211,0.009258373,0,0.00404041,0.011882405,-0.008577853,0.052893314,0.003609316,-0.000727949,0.007225872,0.002512992,0.014164639,0.014056525,0.013907824,0.014362568,-0.002530482,0.006583888,0.006330068,0.006493593,0.008493907,0.015395681,0.006581976,0.009407407,0.017821806,-0.003454203,0.026579663,0.004572285,0.009668138,0.001473334,0.029439117,0.029180716,0.010336112,0.023561036,0.011801583,0.00788423
0.008443523,-0.019842656,-0.002107482,0,-0.002008437,0.007850875,-0.00836819,0.027526105,0.000745738,0.003929278,0.0149894,0.018987995,-0.010509207,0.001382116,-0.004200219,0.023652044,0.031077895,0.000388583,-0.00396821,0.005081681,-0.005809677,0.015788721,0.006729209,0.006302729,-0.000959374,0.008661551,0.00368223,-0.005509622,0.00575882,-0.010186077,0.001124916,-0.000384053,-0.019351961,0.00118812,-0.002314234,0.041940335,-0.012086258,-0.012086244,-0.003657695,0.000767727,0.006588586,0.001854237,0.027729908,0.002752436,-0.003963666,-0.013606509,0.003525955,-0.005973862,0.010420361,0.013007644,-0.006581511,-0.003974252,0.007960651,-0.005736902,0.010599752,0.004920197,-0.016935534,0.007429619,0.00402415,-0.000621845,-0.009695367,-0.001943018,0.011640254,0.00290701,0.011928655,-0.008141908,-0.002299161,-0.000399103,-0.008015083,0.000900161,0.006987416,0.010378254,-0.002456921,-0.003241693,-0.000564016,0.001850175,-0.013207678,0.002493705,-0.000569931,0.016843847,0.014770577,0.002765806,0.007455546,0.008976922,-0.00696144,0.029550749,0.000256917,-0.003297424,0.010298878,-0.006565857
0.0190371,-0.021057073,0.01995889,0.016045543,0.005705903,0.008032221,0.005686025,-0.019134186,0.005206668,0,0.023291262,0.004475466,0.025774257,0.006196244,0.007825932,-0.004891098,0.05298336,-0.009689035,0.030992482,0.00865182,0.021983663,-0.005306178,0.005493619,-0.004982254,0.003354572,0.011433579,0.013689676,0.031959228,0.01044944,0.011839353,-0.005071862,0.040461067,-0.014555247,0.015510132,0.017683318,0.02524433,-0.010608464,-0.010608454,0.006164,0.014584494,-0.00539725,0.000370439,0.032120817,0.000458088,0.002898217,0.001344585,0.008359607,0.019143283,0.014135918,0.019272358,0.013843819,-0.006872895,0.014550181,0.007369949,0.008856622,0.00831945,-0.005639764,0.008424094,0.002006019,0.0151261,0.007625652,-0.005059001,0.013556996,-0.006369784,0.014129045,-0.003021573,0.008593337,0.008540975,0.010419767,0.003891631,0.031675555,0.00944756,0.000702611,0,0.012056784,0.017862002,0.034534393,0.005588403,0.011337976,-0.009947362,0.008536953,0.001136645,0.003178327,0.002550074,0.009271479,0.002987177,0.014796081,0.008263661,0.014242589,0.00578017
-0.017836163,-0.031554885,-0.003222074,-0.023504799,-0.005396633,-0.032523192,-0.032451644,0.03686365,-0.008941948,-0.04409532,-0.001952902,-0.018481894,-0.013474603,-0.008962462,-0.016278566,-0.007439164,0.000778479,0.010983458,-0.010819613,-0.022505487,-0.005397685,-0.016522229,-0.009739702,-0.002831519,-0.003354572,-0.017612595,-0.004314754,0.001564911,-0.010029282,-0.017286737,0.012352711,0.027109701,0.007965517,-0.030662325,-0.009721538,-0.019810829,0.008775417,0.008775409,-0.008685931,-0.006721614,-0.017029098,0.004434634,-0.017669066,-0.018951486,-0.008565797,-0.013548424,-0.014334347,-0.022434274,0.003808542,0.005666532,-0.016046831,-0.000481238,-0.014310023,-0.013691259,0.001957845,0.013373326,-0.00167717,0,-0.062003327,-0.020428005,-0.009018375,-0.036860921,-0.002931375,0.005644053,-0.033283571,0.002534807,0.00767192,-0.012939342,-0.000126309,-0.014141718,0.011890484,-0.013117705,-0.001405834,0,-0.012056784,-0.038404267,0.013667815,-0.016230069,-0.013335504,-0.03302933,0.006385924,-0.007820175,0.000423033,-0.017803554,-0.015003275,0.00218485,-0.003805577,-0.015865141,-0.004048784,-0.013716543
-0.057405739,0.002049632,0.010776145,-0.004635357,0.009233711,-0.009056666,-0.018354816,0.035250025,-0.009022799,-0.020704673,0.039198124,0.006515261,-0.003584281,0.019884218,-0.013101829,0.012216855,0.027728387,0.014482925,0.022476496,-0.004415018,0.006241763,-0.011314307,0.021989256,0.017518783,0.018549687,-0.000413352,0.002727356,-0.004963885,0.001119267,-0.00589968,-0.020863515,0.008045097,0.022392095,-0.000401718,0.000459612,0.004574792,0.014682155,0.014682206,-0.003910221,0.001630304,0.001869857,0.00533231,-0.010050336,0.001398571,0.004291889,0.01275418,-0.001226631,-0.003301945,0.022153037,0.019939096,-0.002699732,0.014654642,-0.004092157,-0.004974978,0.003903821,-0.000715495,0.019736821,0.006618828,-0.008565363,-0.011953347,-0.00349044,-0.031969754,0.018615988,0.01119351,-0.010530674,0.01622597,0.015168555,0.00639113,0.00805807,0.003780676,0.035711231,-0.007044707,0.024147785,0,0.004783969,-0.010908498,-0.002718603,-0.018419066,-0.006878649,-0.052704825,0.009624256,-0.000981739,-0.00828116,-0.001297137,0.007424165,-0.006569022,-0.005863729,0.000568175,0.002363527,-0.009876336
-0.013431763,0.005105804,-0.003426548,-0.025544769,-0.008152047,-0.026374566,-0.028664351,-0.017932238,-0.006820801,-0.02972618,-0.015056487,-0.016426168,-0.009017161,-0.013670863,-0.016476794,-0.024817496,-0.012438903,-0.010237664,-0.028175412,-0.023881732,-0.021102888,-0.009674724,-0.01141215,-0.012334141,-0.000942757,-0.009971142,-0.000908217,-0.019038051,-0.014933933,-0.00126881,-0.017821628,-0.011821689,-0.017445731,-0.0252354,-0.014114116,-0.011896256,-0.008448451,-0.008448477,-0.008331261,-0.011358707,-0.021436929,-0.004595174,-0.039870948,-0.019289751,-0.012156649,0.015546759,-0.008766144,-0.001947502,-0.011888265,-0.009704657,-0.005421237,0.015688995,-0.011156757,-0.020152111,-0.016697291,-0.016496873,-0.006811813,-0.008368041,-0.021739987,-0.013059556,-0.003151815,-0.040128925,-0.007520941,-0.024903669,-0.012290373,-0.008659671,-0.011496043,-0.032577606,-0.009829564,-0.004235349,-0.012565087,-0.002527944,-0.009658486,-0.003251901,-0.006195373,-0.021205504,-0.005459704,-0.015504187,-0.017992481,-0.024811714,-0.005836629,-0.010037194,-0.009426012,-0.024400591,-0.021791478,0.010529549,-0.018581195,-0.023476576,0.006052316,-0.029121811
0.010250092,-0.009933784,0.01160286,-0.007289333,-0.000463182,-0.001558063,0.017614514,0.016618673,0.005309254,0.004301082,0.010157371,0.000192963,-0.002418283,-0.000688405,0.00841658,-0.009350173,-0.000306637,0.003756967,-0.005567396,0.013503581,-0.007242845,0.008141821,0.007147868,0,0.000475397,-0.00754397,0.000908217,-0.005890242,-0.010272688,0.008637998,0.000579878,0.005211587,0.006230702,0.016961814,0.004765465,0.002306772,-0.013901692,-0.013901733,0.009942973,0.003837012,0.006267486,0.011903831,-0.011954073,0.004266202,0.001855932,-0.003718126,-0.003169107,0.004667537,0.000403073,0.000860034,0.018604991,0.021863934,0.007290609,0.008165393,-0.00033009,-0.009925533,0.040589946,0.001399443,0.022814678,0.007665402,0.004549404,-0.018132043,0.003767236,0.015161482,0.009844564,0.002798496,0.00422162,-0.004741556,0.007192663,-0.002428359,0.013051433,0.013742434,0.007080612,-0.02306499,-0.007656382,0.023111419,0.014493083,0.005194817,0.009907029,0.022085059,0.032868474,-0.008136219,0.003866815,0.006061773,0.006244177,0.003550831,-0.003130657,-0.013378209,0.010338717,0.016434696
0.001910271,-0.010623736,-0.018952457,-0.00297675,-0.014787577,-0.00338415,-0.014710818,0.003028725,-0.001514007,-0.01731645,-0.017531082,-0.013992731,0.009488543,-0.006217647,-0.007833997,-0.018608039,-0.012185529,-0.011529788,0.013374836,-0.011240283,-0.000434095,0.013712197,-0.013384436,-0.005279319,-0.020649056,0.002940389,-0.004549784,-0.011070876,-0.011974458,-0.014793106,0.005780363,-0.004851266,0.007166136,-0.003247638,-0.016366978,-0.007780505,-0.015233589,-0.015233547,-0.00299551,-0.010449359,0.001115143,-0.009144175,-0.011630742,-0.009505444,-0.003870632,-0.013521215,0.012889443,0.00367978,-0.006332933,-0.006324615,-0.011219863,-0.020463856,-0.015617767,-0.003370451,-0.008290583,-0.015235182,-0.012005006,0.003490696,0,-0.005743616,-0.000349223,-0.012253016,-0.016625319,-0.00764319,0.016997138,-0.006962546,-0.020426695,-0.004141813,-0.011889868,-0.009926183,0.001727439,-0.012730424,-0.005349201,0.003327651,-0.00886356,-0.004770938,0.008952616,-0.001296176,-0.00844377,-0.001024381,-0.008175826,-0.018170083,-0.01490465,0.005274056,0.008974392,-0.019487351,0.003911939,-0.00641782,0.001326678,-0.012300711
0.007604735,0.007087266,0.009406975,0.008903339,0.007654452,0,0.020408839,-0.010335455,0.013543987,0.123106058,0.010136929,0.013490926,0.005083888,0.015813389,0.00956685,0.005725937,0.004232956,0.00463368,0.006942806,0.003009784,0.013904833,-0.000864987,0.001682782,0.011652435,-0.001942868,0.004603581,0.008852712,0.012546581,-0.012560336,0.001276553,-0.004621614,0.006284075,0.01129596,0.022116214,0.009618936,-0.003595125,-0.010527082,-0.010527145,-0.001847637,0.010339948,0.007328436,0.014590811,-0.004690487,0.007137948,-0.007024178,0.008191381,0.005976581,0.005013566,0.001620737,0.001872881,0.011704664,0.021985665,0.015617767,0.004491936,0.003988075,0.000639583,0.045833592,-0.003840137,0.008556202,0.009237011,-0.0091228,-0.009764578,-0.0020612,0.000365154,-0.002410349,0.008310842,0.004860643,0.000415167,0.011512556,0.010685477,0.016369238,0,0.005521359,0.009917364,-0.00518288,0.015658471,0.004446431,0.007751977,0.025120175,0.026299527,-0.000119008,0.017336176,0.004343134,-0.009247928,0.013731994,0.00859726,0.002080188,0.038555957,0.007262907,0.010396812
-0.008877889,0.00180505,0.008640277,0.00158931,0.003107375,0.002864238,0.006293256,0.001424937,-0.005996773,0.01532597,-0.007640959,0.00842168,0.000596183,0.000681762,0.003455707,0.009470924,-0.004957444,-0.000574475,0.005615707,0.000751033,-0.003109109,0.027106578,-0.008442646,-0.011746541,0.019258915,-0.002089654,0.001129271,-0.002281736,-0.012124961,-0.02236165,0.010368814,0.003573521,0.001763463,0.011663471,0.006632172,0.023037714,0.003607019,0.003607081,0.015144685,-0.006477502,0.001326722,0.005417113,0.00982464,0.030814442,-0.000626793,0.005108325,-0.004614985,0.012424749,-0.005548498,-0.006208061,-0.0021843,0.004400295,0.007237523,0.006143241,-0.000663771,-0.000639583,0.012610083,0.035055249,0.018987912,0.017599469,0.008424058,0.037908438,0.007048539,-0.000182714,0.015962027,-0.017964322,0.004553482,0.016253577,-0.003654067,0.001517354,0.013753351,0.004876653,-0.0122914,0.009819975,0.002018746,-0.006612873,-0.007123898,0.003853569,0.002563107,-0.025616433,0.005813601,-0.002506138,-0.014184678,-0.002658137,0.013546148,0.026328007,0.004147361,0.006904474,-0.003955245,0.000544414
0.005082582,0.020193912,0.011927744,0.023103092,0.018445208,0.030472284,0.023253319,0.017442626,0.037628976,-0.007633625,0.037172071,0.013804764,0.023132088,0.014213555,0.017104213,0.059466436,0.02641209,0.032241476,0.027926356,0.014163487,0.022718619,0.001472888,0.00820257,-0.000378329,0.023564119,0.014125471,0.020112384,0.024948363,0.022505821,0.002822649,0.019858695,0.021699649,0.030291023,-0.035203634,0.024288007,0.029176873,0.015984225,0.015984216,0.018055055,0.011172133,0.00418962,0.030853529,0.019364367,0.023177463,0.015861179,0.004621514,0.018467699,0.030311144,0.001356179,0.003614026,0.021868198,0.007240882,0.009331403,0.022572152,0.003313478,0.027963613,0.03946168,0.022375264,0.052911629,0.008685142,-0.002099441,-0.019617283,-0.016227022,0.002189636,0.015711238,0.014010757,0.016333544,0.023198573,0.010673378,0.019963203,0.051259291,0.010513403,0.006770041,0.019355632,0.017987666,0.034470015,0.032530437,0.01715962,0.016920756,0.018268404,0.013162759,0.02396619,0.019802627,0.041703773,-0.004148507,0.031305931,0.008756009,0.02265129,0.009204491,0.02710493
0.025650586,-0.0031264,0.011344755,-0.004444308,0.006829952,-0.016273026,0.007024002,0.00369128,-0.000724458,-0.03509132,-0.000277252,0.019004788,0.009566582,-0.012170555,0.00704161,-0.014651025,0.009633788,0.020717483,-0.009222371,-0.013413018,0.002830042,-0.005693215,0.004554659,0.002455798,0.010194743,0.001648883,0.008372005,0.017667349,0.005512166,0.024840678,-0.009596461,0.008342132,0.010204227,-0.006535876,0.000452642,0.037881938,0.000265742,0.000265719,0.00779747,0.005756189,0.000769865,0.011803661,0.025694405,-0.019506032,0.001695494,0.027171942,-0.008719507,-0.008513826,0.018129809,0.013330663,0.017203246,0.033696095,0.005225436,-0.00108914,0.003961893,0.012670953,0.019340882,-0.045262743,-0.010961744,0.002467511,0.013913337,0.040940029,-0.004471423,-0.028280366,-0.004687507,0.004915455,0.008068167,0.007944484,-0.00124983,-0.00387148,0.035267897,0.057416606,0.013404728,0.009538952,-0.005675413,0.02620999,-0.021863531,-0.010769822,-0.001959304,0.014642525,0.0286572,-0.003271797,0.001937359,-0.000182329,0.011572517,-0.015530451,0.007153824,0.006310972,0.001961375,-0.009576988
-0.003093231,-0.010484759,-0.003989367,-0.006928471,-0.003029703,-0.016802696,-0.003047945,-0.003191704,-0.012395611,-0.016000341,0.030485913,0.011129202,-0.00303412,-0.002724762,-0.020414711,0.020738852,0.03315058,0.012348671,0.016045192,0.002248034,-0.009042082,-0.015771896,0.004534062,0.001131122,-0.00693923,0.009428141,0.006560212,-0.027413537,0.018062284,0.01135661,-0.002840047,-0.008167593,-0.008961913,0.014040094,-0.006355713,0.005406472,-0.000430277,-0.000430249,-0.003334246,-0.004667595,-0.025949471,-0.001900009,-0.02478158,-0.00689481,-0.00354863,-0.00101505,-0.030229125,-0.000557783,0.00530929,0.007942121,-0.023402507,0.011415484,0.00896235,-0.010683605,0.006567988,-0.016097926,0.015807007,-0.005196908,0.003001503,-0.00649055,-0.009370223,0.001097606,0.057755663,-0.000374772,0.024749904,-0.008399789,0.001384536,-0.006350825,0.000375142,-0.005235252,0.035317987,0.013543941,0.008668538,-0.025642684,-0.010010036,-0.013923255,0.018397332,0.005082603,0.00447295,0.000330339,-0.005118557,0.001964369,0.004934044,0.016460532,0.00205296,-0.001337054,0.001271986,0.010794239,0.009749953,-0.008860419
-0.034670928,-0.023422365,-0.009595098,-0.016962713,-0.022245458,-0.043966106,-0.048790071,-0.03953242,-0.023757309,-0.032789823,-0.028086158,-0.019053811,-0.038948689,-0.026262798,-0.032904417,-0.022881773,-0.040719324,-0.043637309,-0.023453233,-0.019652938,-0.033508441,-0.01755375,-0.020445588,-0.018256595,-0.023011927,-0.043358107,-0.033015017,-0.03364584,-0.020524511,-0.019852795,-0.038856729,-0.025984614,-0.047192647,-0.029112078,-0.024433623,-0.024365404,-0.010330992,-0.010330992,-0.025026822,-0.020889089,-0.010320432,-0.040217042,-0.041449425,-0.01393464,-0.025357485,-0.00403112,-0.019066432,-0.02752805,-0.019651785,-0.021128581,-0.033811303,-0.006631119,-0.045145536,-0.012192222,-0.011853857,-0.035147202,-0.02552106,-0.003479357,-0.045996866,-0.015940304,-0.020430439,0.018873858,-0.020801478,-0.029887199,-0.020842291,-0.031017118,-0.022385044,-0.045203145,-0.013466856,-0.018007601,-0.031963902,-0.025051848,-0.023631451,-0.016366634,-0.010401741,-0.039673118,-0.041654162,-0.044048572,-0.016310972,-0.040092989,-0.02225517,-0.020152624,-0.017703398,-0.030603499,-0.003080636,-0.022420886,-0.003310825,-0.034911022,-0.021907058,-0.013576318
0.048820882,0.015105039,0.015131598,0.020321328,0.014630359,0.02634561,0.019048131,-0.00020792,0.011206621,0.016529302,0.021612092,0.017109609,0.019516369,0.010449409,0.023406266,0.019233524,0.016863326,0.013016226,0.022680333,-0.009202519,0.026619338,0.004580638,0.006298235,0.012776516,0.005212388,0.028147224,0.01475875,-0.00590331,0.030560735,0.017968964,0.026839475,0.020736176,0.026809456,0.024251169,0.020440737,0.025904497,0.01452447,0.014524504,0.012028088,0.013901382,0.021651703,0.040562781,0.005216896,0.024943588,0.017911041,0.000764364,0.010419751,0.021184587,0.005520111,0.004749948,0.025887291,0.012790287,0.025225441,0.011916498,0.01446914,0.023533064,0.02092907,0.009712162,0.031912126,0.029491537,0.007092193,-0.003689472,0.030623361,0.009232532,0.010861404,0,0.009014272,0.013242786,0.013592235,0.004874481,0.036217255,0.011507908,0.014621656,0.006578698,0.005214409,0.018186557,0,-0.010652564,0.013238051,0.059066407,0.010208871,-0.003008046,0.001958438,0.006085736,0.009009219,0.01686234,-0.003065957,0.023172651,0.00823025,0.013576318
0.009121426,-0.056562555,-0.008427573,-0.043162093,-0.000917736,-0.023353605,-0.032601097,-0.015187483,-0.03093397,-0.016529302,-0.012801442,-0.018305629,0.024771948,-0.017476864,-0.065116857,-0.018781994,0.009601004,-0.016649596,-0.015272293,-0.024962295,-0.018244629,-0.009841545,-0.019261519,-0.007417196,-0.025366393,-0.026444193,-0.019500795,-0.023402428,-0.028966902,-0.007571035,-0.020943231,-0.016091002,-0.021778118,-0.027376894,-0.008495149,-0.001346876,-0.013719047,-0.013719151,-0.013398951,-0.010131064,-0.007614818,-0.003289244,0.002834296,0.000455984,-0.018545321,-0.005382992,-0.02410076,-0.012808477,-0.014742973,-0.014172269,0.000481986,0.018533416,-0.014961539,-0.038471646,-0.026800646,-0.025258187,-0.014442669,-0.004844128,-0.04985456,-0.039942971,-0.009943228,-0.037604737,-0.030911263,-0.003452518,-0.01320424,-0.013289232,-0.00084155,-0.022449722,-0.014479439,-0.024301214,-0.017123036,-0.012777325,-0.006682346,-0.016528954,-0.013380042,-0.045376413,-0.002718603,-0.033347765,-0.043752635,0.001618877,-0.025365138,-0.001339834,-0.010050314,-0.006455763,-0.010449747,-0.028461596,-0.009771235,-0.021562659,-0.005589167,-0.032897389
-0.02575253,-0.027050739,-0.009847953,-0.011973844,-0.011078597,-0.024468575,-0.021343841,-0.029235932,-0.010011821,0.044814016,-0.018257877,-0.030297222,0.027398987,-0.004240271,-0.032306276,-0.024447185,-0.026917243,-0.026867278,-0.0140747,-0.009523882,-0.012314336,-0.001979981,-0.015631378,-0.011133671,-0.002426409,0.010577529,0.001131084,-0.006646396,-0.025514594,-0.007628793,-0.004123658,-0.060245713,-0.020774653,-0.013868455,-0.008567796,-0.021012331,-0.021505933,-0.021505875,0.013624326,-0.002438015,0.004038596,-0.023509785,-0.002834296,0.014036823,-0.008442878,-0.028513143,-0.004170167,0.00227201,-0.007385139,-0.011130782,-0.005315436,-0.035526928,-0.007810672,-0.020243565,0.00934588,-0.02392149,-0.008295792,-0.001388677,-0.017186245,-0.014753326,-0.002143659,-0.033258381,-0.027446995,-0.001923019,-0.019739908,0.001721412,-0.008455488,-0.00400234,0.029983363,-0.009228519,-0.030592741,-0.007649601,-0.007766037,-0.003339105,-0.012374996,-0.025962733,0.015308528,-0.009037253,-0.008513105,-0.022244947,-0.017917345,-0.008921932,-0.004621974,-0.02188848,0.003290126,-0.026448958,-0.009085218,-0.003141615,0.004933469,-0.007834896
-0.004981441,-0.00388447,0.006278115,0.000472352,0.009240677,0.0052741,0.044466226,0.006283208,0.000773695,-0.016064603,0.035828996,0.00346325,0.008089155,0.00986624,-0.003512535,-0.000462707,0.022940323,-0.00937703,0.041337882,-0.011227063,0.006557508,-0.002646065,0.014153129,0.00807468,-0.005847954,-0.002528181,0.012804792,-0.038619209,-0.002379196,0.009737651,0.008815749,-0.008174193,0.019154383,0.018449161,0.015232235,0.044417489,0.043384475,0.043384499,0.015219896,0.014539273,0.013787165,-0.004269745,0.026145373,0.008952851,0.007332013,-0.017626128,0.008608079,0.003399404,0.008066137,0.004408442,0.008442733,-0.006849856,0.012903266,0.003208653,0.051476015,0.015793461,0.008834494,0.033473401,0.012917295,0.009646481,0.013499353,-0.002750666,-0.023664352,0.006332236,0.002389487,0.005247288,0.001979198,0.017159413,0.018534981,0.004546726,0.028243447,0.005583629,0.01171216,0.006666756,-0.000296486,0.000991921,-0.006275149,0.037015878,0.009681606,0.0121652,0.008759833,-0.001861692,-0.013771941,0.481849208,0.013053286,0.013712471,0.005979936,0.02878903,0.019493783,-0.002531051
-0.03170858,0.020629223,-0.004704904,0.007057133,0.004130652,0.003316835,0.015748357,-0.023491941,0.011534254,-0.004056801,0.018150071,0.012331387,-0.010472763,0.015309811,0.010184497,-0.008948819,0.05703265,0.01062259,0.001374315,0.012820688,-0.002836163,0.006602115,-0.002221395,0.006774509,0.006333562,0.004210155,-0.000669709,-0.016505113,-0.000297769,0.005043045,0.011056324,-0.014612921,0.026719305,0.009716086,0.004000234,0.016415319,0.000300044,0.000299996,0.033420185,-0.008014521,-0.006202922,-0.017444935,-0.011121616,0.019417998,-0.001748314,-0.020592223,0.017279119,0.013294501,-0.009577271,-0.005145149,0.005270866,0.077497147,-0.000241657,0.010716597,-0.005061431,0.018756563,-0.002156281,0.034987044,-0.004287252,0.019645829,-0.00035292,0.065161887,0.033679206,0.001720111,0.00158991,0.001207021,0.004509671,0.017277034,0.007342819,0.010116118,0.005769363,0.002224908,0.004101205,0.006622605,0.005323911,0.020123557,0.026620931,0.013369183,0.016218044,-0.014815086,0.013528141,0.002537803,-0.007182972,-0.038949674,0.007469533,0.011549192,0.004912657,0.006563508,-0.003222799,0.011201073
